sentence_id,words,labels
250,to,O
250,the,O
250,AV,O
250,interaction,O
250,at,O
250,stop,O
250,"sign,",O
250,which,O
250,is,O
250,slower,O
250,&,O
250,conservative,O
250,than,O
250,a,O
250,typical,O
250,driver.,O
251,Safety,O
251,precaution:,O
251,vehicle,O
251,merging,O
252,Driver,B-E
252,disengagement,I-E
252,due,O
252,to,O
252,control,B-C
252,discrepancy,I-C
252,to,O
252,maintain,O
252,minimum,O
252,follow,O
252,distance,O
253,Safety,O
253,driver,O
253,decided,O
253,to,O
253,pull,O
253,over,O
253,to,O
253,the,O
253,side,O
253,to,O
253,let,O
253,a,O
253,faster,O
253,trailing,O
253,vehicle,O
253,pass.,O
254,Planning,O
254,discrepancy;,O
254,system,O
254,planned,O
254,incorrect,B-E
254,trajectory,I-E
254,due,O
254,to,O
254,oncoming,B-C
254,vehicle,I-C
254,cutting,O
254,into,O
254,lane,O
254,of,O
254,traffic,O
255,Planning,O
255,discrepancy;,O
255,during,O
255,double,O
255,parked,O
255,vehicle,O
255,avoidance,O
255,"maneuver,",O
255,system,O
255,planned,O
255,incorrect,O
255,trajectory,O
255,into,O
255,adjacent,O
255,lane,O
255,of,O
255,traffic,O
256,Hardware,O
256,"Irregularity,",O
256,camera,O
256,failed,O
256,to,O
256,display,O
256,on,O
256,onboard,O
256,system,O
257,The,O
257,AV,O
257,was,O
257,Breaking,O
257,incorrectly.,O
257,As,O
257,a,O
257,result,O
257,the,O
257,safety,O
257,driver,O
257,disengaged,O
257,and,O
257,resumed,O
257,manual,O
257,control.,O
258,Comparing,O
258,map,O
258,files,O
258,and,O
258,an,O
258,offset,O
258,was,O
258,noticed,O
258,by,O
258,the,O
258,safety,O
258,driver,O
258,as,O
258,a,O
258,result,O
258,the,O
258,safety,O
258,driver,O
258,disengaged,O
258,and,O
258,resumed,O
258,manual,O
258,control.,O
259,Driver,B-E
259,precautionary,I-E
259,disengagement,I-E
259,due,O
259,to,O
259,aggressive,B-C
259,cut-in,I-C
259,by,O
259,other,O
259,vehicle,O
260,The,O
260,AV,O
260,controller,O
260,unexpectedly,O
260,stopped,O
260,running,O
260,and,O
260,AV,O
260,operation,O
260,was,O
260,disengaged.,O
260,The,O
260,driver,O
260,safely,O
260,took,O
260,over,O
260,control,O
260,of,O
260,the,O
260,vehicle,O
260,shortly,O
260,after,O
260,the,O
260,disengagement.,O
261,"Prediction,",O
261,driver,O
261,precautionarily,O
261,intervened,O
261,for,O
261,a,O
261,cyclist,O
261,in,O
261,bike,O
261,lane,O
261,before,O
261,ADV,O
261,enters,O
261,zigzag(Single,O
261,lane,O
261,to,O
261,two,O
261,lanes,O
261,split),O
262,Prediction,O
262,discrepancy;,O
262,incorrect,O
262,trajectory,O
262,estimation,O
262,for,O
262,a,O
262,vehicle,O
262,entering,O
262,intersection,O
263,Motion,O
263,planning,O
263,unable,O
263,to,O
263,produce,O
263,valid,O
263,trajectory,O
264,Disengage,B-E
264,for,O
264,a,B-C
264,perception,I-C
264,discrepancy,I-C
264,for,O
264,which,O
264,a,O
264,component,O
264,of,O
264,the,O
264,vehicles,O
264,perception,O
264,system,O
264,failed,O
264,to,O
264,detect,O
264,an,O
264,object,O
264,correctly,O
265,Undesireable,O
265,motion,O
265,plan,O
265,violating,O
265,traffic,O
265,signal,O
266,Prediction,O
266,discrepancy;,O
266,incorrect,O
266,trajectory,O
266,estimation,O
266,of,O
266,approaching,O
266,motorcycle,O
267,Prediction,O
267,discrepancy;,O
267,incorrect,O
267,trajectory,O
267,estimation,O
267,of,O
267,a,O
267,vehicle,O
267,reversing,O
267,into,O
267,curbside,O
267,parking,O
268,Prediction,O
268,discrepancy;,O
268,incorrect,O
268,yield,O
268,estimation,O
268,for,O
268,a,O
268,vehicle,O
268,cutting,O
268,into,O
268,the,O
268,lane,O
268,of,O
268,traffic,O
268,in,O
268,intersection,O
269,Prediction,O
269,discrepancy;,O
269,incorrect,O
269,trajectory,O
269,estimation,O
269,for,O
269,vehicle,O
269,making,O
269,illegal,O
269,u-turn,O
269,in,O
269,an,O
269,intersection,O
270,The,O
270,car,O
270,was,O
270,performing,O
270,a,O
270,parking,O
270,"maneuver,",O
270,when,O
270,the,O
270,driver,O
270,had,O
270,to,O
270,take,O
270,"control,",O
270,because,O
270,the,O
270,back,O
270,wall,O
270,was,O
270,within,O
270,1.5,O
270,meter,O
270,from,O
270,the,O
270,car,O
270,rear,O
270,bumper.,O
270,This,B-E
270,event,I-E
270,was,O
270,caused,O
270,by,O
270,the,B-C
270,error,I-C
270,in,O
270,object,O
270,detection,O
270,by,O
270,rear,O
270,ultrasonic,O
270,sensor.,O
271,Motion,O
271,plan,O
271,exceeded,O
271,speed,O
271,limit,O
272,Motion/Behaviour,O
272,planning,O
272,discrepancy;,O
272,On,O
272,city,O
272,road,O
272,in,O
272,heavy,O
272,traffic,O
272,with,O
272,cloudy,O
272,sky,O
272,during,O
272,dusk,O
273,Perception,O
273,discrepancy;,O
273,On,O
273,city,O
273,road,O
273,in,O
273,moderate,O
273,traffic,O
273,with,O
273,cloudy,O
273,sky,O
273,during,O
273,night,O
274,Planning,O
274,discrepancy;,O
274,system,O
274,planned,O
274,incorrect,O
274,trajectory,O
274,of,O
274,proceeding,O
274,vehicle,O
275,Planning,O
275,discrepancy;,O
275,system,O
275,planned,O
275,incorrect,B-E
275,trajectory,I-E
275,due,O
275,to,O
275,proceeding,B-C
275,vehicle,I-C
275,exiting,O
275,parked,O
275,state,O
276,Prediction,O
276,discrepancy;,O
276,incorrect,O
276,trajectory,O
276,estimation,O
276,of,O
276,proceeding,O
276,vehicle,O
276,making,O
276,illegal,O
276,left,O
276,turn,O
276,in,O
276,an,O
276,intersection,O
277,Precautionary,B-E
277,disengagement,I-E
277,to,O
277,avoid,O
277,a,B-C
277,reckless,I-C
277,driver,I-C
277,cutting,O
277,through,O
277,vehicle's,O
277,lane,O
278,During,O
278,a,O
278,lane,O
278,"change,",O
278,the,O
278,test,O
278,vehicle,O
278,oscillates,O
278,from,O
278,left,O
278,to,O
278,right,O
278,in,O
278,the,O
278,lane.,O
278,Conditions:,O
278,Non-inclement,O
278,"weather,",O
278,dry,O
278,"roads,",O
278,no,O
278,other,O
278,factors,O
278,involved,O
279,Disengage,B-E
279,for,O
279,a,B-CE
279,software,I-CE
279,fault,I-CE
279,due,O
279,to,O
279,a,B-C
279,potential,I-C
279,performance,I-C
279,issue,I-C
279,with,O
279,a,O
279,software,O
279,component,O
279,of,O
279,the,O
279,self-driving,O
279,system,O
279,(including,O
279,third,O
279,party,O
279,software,O
279,components),O
280,Prediction,O
280,discrepancy;,O
280,incorrect,O
280,trajectory,O
280,estimation,O
280,for,O
280,a,O
280,vehicle,O
280,in,O
280,intersection,O
280,yielding,O
280,for,O
280,pedestrians,O
281,While,O
281,the,O
281,testing,O
281,car,O
281,was,O
281,waiting,O
281,for,O
281,green,O
281,light,O
281,at,O
281,an,O
281,"intersection,",O
281,a,O
281,long,O
281,truck,O
281,blocked,O
281,both,O
281,traffic,O
281,lights,O
281,at,O
281,the,O
281,same,O
281,time,O
281,when,O
281,passing,O
281,through.,O
281,The,O
281,testing,O
281,car,O
281,failed,O
281,to,O
281,detect,O
281,any,O
281,red,O
281,light,O
281,and,O
281,launched,O
281,forward.The,O
281,driver,O
281,took,O
281,over.,O
282,Driver,O
282,pressed,O
282,the,O
282,brake,O
282,pedal,O
282,because,O
282,the,O
282,vehicle,O
282,was,O
282,driving,O
282,faster,O
282,than,O
282,driver,O
282,expected.,O
282,Vehicle,O
282,not,O
282,in,O
282,an,O
282,active,O
282,construction,O
282,zone.,O
282,No,O
282,emergency,O
282,vehicles,O
282,or,O
282,collisions,O
282,present,O
282,in,O
282,the,O
282,vicinity.,O
282,Weather,O
282,and/or,O
282,road,O
282,conditions,O
282,dry,O
282,in,O
282,the,O
282,area.,O
283,Invalid,O
283,control,O
283,unit,O
283,operation.,O
283,Vehicle,O
283,not,O
283,in,O
283,an,O
283,active,O
283,construction,O
283,zone.,O
283,No,O
283,emergency,O
283,vehicles,O
283,or,O
283,collisions,O
283,present,O
283,in,O
283,the,O
283,vicinity.,O
283,Weather,O
283,and/or,O
283,road,O
283,conditions,O
283,dry,O
283,in,O
283,the,O
283,area.,O
284,Prediction,O
284,discrepancy;,O
284,incorrect,O
284,trajectory,O
284,estimation,O
284,of,O
284,proceeding,O
284,vehicle,O
284,making,O
284,left,O
284,turn,O
284,in,O
284,an,O
284,intersection,O
285,Planning,O
285,discrepancy;,O
285,system,O
285,planned,O
285,incorrect,O
285,trajectory,O
285,through,O
285,left,O
285,turn,O
285,in,O
285,intersection,O
286,Control:,O
286,Input,O
286,check,O
286,"failure,",O
286,chasis,O
286,error,O
287,Planning,O
287,Logic:,O
287,incorrect,B-C
287,behavior,I-C
287,prediction,I-C
287,for,O
287,vehicle,O
287,at,O
287,roundabout,O
287,results,O
287,in,O
287,a,B-E
287,planned,I-E
287,trajectory,I-E
287,that,O
287,overlaps,O
287,with,O
287,the,O
287,vehicle,O
288,Safety,O
288,Driver,O
288,proactively,O
288,disengaged,O
288,upon,O
288,recognizing,O
288,that,O
288,a,O
288,planned,O
288,maneuver,O
288,or,O
288,action,O
288,did,O
288,not,O
288,conform,O
288,to,O
288,internal,O
288,guidelines.,O
289,precautionary,O
289,takeover,O
289,to,O
289,address,O
289,"planning,",O
289,third,O
289,party,O
289,lane,O
289,obstruction,O
290,Incorrect,B-C
290,prediction,I-C
290,of,O
290,vehicle,O
290,caused,O
290,undesirable,B-E
290,motion,I-E
290,plan,I-E
291,Disengage,B-E
291,for,O
291,unwanted,B-CE
291,maneuver,I-CE
291,of,O
291,the,O
291,vehicle,O
291,caused,O
291,by,O
291,map,B-C
291,discrepancy,I-C
292,"Planning,",O
292,driver,O
292,precautionarily,O
292,intervened,O
292,for,O
292,a,O
292,reckless,O
292,left,O
292,vehicle,O
292,makes,O
292,a,O
292,right,O
292,turn,O
292,from,O
292,a,O
292,go,O
292,straight,O
292,lane,O
293,Planning,O
293,discrepancy;,O
293,system,O
293,planned,O
293,incorrect,B-E
293,trajectory,I-E
293,based,O
293,on,O
293,position,B-C
293,of,O
293,proceeding,O
293,vehicle,O
294,Sensor,B-C
294,data,I-C
294,mismatch,I-C
294,caused,O
294,software,B-E
294,kickout,I-E
295,AV,O
295,takes,O
295,a,O
295,wide,O
295,left,O
295,turn,O
295,on,O
295,the,O
295,curve,O
295,of,O
295,a,O
295,narrow,O
295,street.,O
295,Driver,O
295,makes,O
295,a,O
295,preventive,O
295,intervention,O
295,to,O
295,avoid,O
295,any,O
295,close,O
295,encounters.,O
295,Cause:,O
295,Error,B-C
295,in,O
295,Lidar-vehicle,O
295,calibation,O
295,results,O
295,in,O
295,a,B-CE
295,higher,I-CE
295,cross,I-CE
295,track,I-CE
295,error,I-CE
295,in,O
295,lateral,O
295,controller,O
295,causing,O
295,the,B-E
295,wide,I-E
295,turn.,I-E
296,Narrow,O
296,street,O
296,with,O
296,two,O
296,large,O
296,parked,O
296,vehicles,O
296,(mail,O
296,van,O
296,and,O
296,pickup,O
296,truck),O
296,on,O
296,either,O
296,side.,O
296,Gap,O
296,on,O
296,either,O
296,side,O
296,is,O
296,less,O
296,than,O
296,AV,O
296,Planner's,O
296,safety,O
296,"thresolds,",O
296,resulting,O
296,in,O
296,planner,O
296,stopping,O
296,the,O
296,vehicle.,O
296,Driver,O
296,takes,O
296,over.,O
297,Narrow,O
297,path,O
297,in,O
297,front,O
297,of,O
297,the,O
297,AV,O
297,with,O
297,parked,O
297,cars,O
297,on,O
297,both,O
297,sides.,O
297,Another,O
297,vehicle,O
297,coming,O
297,in,O
297,the,O
297,on,O
297,coming,O
297,lane.,O
297,AV,O
297,yeilds,O
297,to,O
297,the,O
297,on,O
297,coming,O
297,vehicle,O
297,and,O
297,starts,O
297,coming,O
297,to,O
297,a,O
297,stop.,O
297,Safety,O
297,driver,O
297,initiates,O
297,take,O
297,over,O
297,to,O
297,make,O
297,sure,O
297,the,O
297,encounter,O
297,is,O
297,safe.,O
298,AV,B-C
298,taking,O
298,a,O
298,left,O
298,"turn,",O
298,close,O
298,to,O
298,a,O
298,parked,O
298,car,O
298,on,O
298,a,O
298,narrow,O
298,"street,",O
298,resulting,O
298,in,O
298,an,B-E
298,initial,I-E
298,nudge,I-E
298,away,O
298,from,O
298,the,O
298,parked,O
298,vehicle.,O
298,Driver,O
298,makes,O
298,a,O
298,preventative,O
298,intervention,O
298,to,O
298,avoid,O
298,unsafe,O
298,situation,O
298,with,O
298,parked,O
298,car.,O
299,Safety,O
299,driver,O
299,performed,O
299,improper,O
299,robotic,O
299,mode,O
299,engagement,O
300,Planning,O
300,discrepancy;,O
300,system,O
300,planned,O
300,incorrect,B-E
300,trajectory,I-E
300,based,O
300,on,O
300,position,B-C
300,of,O
300,adjacent,O
300,vehicle,O
301,Prediction,O
301,discrepancy;,O
301,incorrect,O
301,trajectory,O
301,estimation,O
301,of,O
301,a,O
301,vehicle,O
301,driving,O
301,through,O
301,red-light,O
302,Disengage,B-E
302,due,O
302,to,O
302,operating,B-C
302,outside,I-C
302,ODD,I-C
302,(road,O
302,"condition,",O
302,"weather,",O
302,traffic),O
303,Clear,O
303,"weather,",O
303,good,O
303,surface,O
303,conditions.,O
303,Disengagement,B-E
303,was,O
303,the,O
303,result,O
303,of,O
303,a,B-C
303,planned,I-C
303,test,I-C
303,of,O
303,the,O
303,autonomous,O
303,technology.,O
303,Driver,O
303,assumed,O
303,control,O
303,in,O
303,less,O
303,than,O
303,1,O
303,second.,O
304,precautionary,O
304,takeover,O
304,to,O
304,address,O
304,"prediction,",O
304,other,O
304,road,O
304,user,O
304,behaving,O
304,poorly,O
305,The,O
305,planner,O
305,was,O
305,not,O
305,able,O
305,to,O
305,generate,O
305,a,O
305,valid,O
305,trajectory.,O
305,The,O
305,system,O
305,asked,O
305,the,O
305,operator,O
305,to,O
305,take,O
305,control,O
305,of,O
305,the,O
305,vehicle.,O
305,The,O
305,operator,O
305,disengaged,O
305,the,O
305,system,O
305,manually,O
305,to,O
305,remain,O
305,in,O
305,the,O
305,operational,O
305,design,O
305,domain.,O
305,This,O
305,was,O
305,accomplished,O
305,by,O
305,pressing,O
305,the,O
305,brake,O
305,pedal,O
305,to,O
305,reduce,O
305,the,O
305,velocity,O
305,of,O
305,the,O
305,vehicle.,O
306,Planning,O
306,Logic:,O
306,planner,O
306,inadequately,O
306,yields,O
306,to,O
306,lead,O
306,vehicle,O
306,coming,O
306,to,O
306,a,O
306,stop,O
307,"Planning,",O
307,driver,O
307,precautionarily,O
307,intervened,O
307,for,O
307,a,O
307,reckless,O
307,neighbor,O
307,vehicle,O
307,cuts,O
307,in,O
307,our,O
307,lane,O
308,Planning,O
308,Discrepancy:,O
308,Vehicle,O
308,merged,O
308,poorly,O
308,in,O
308,traffic,O
308,jam,O
309,Disengagement,B-E
309,for,O
309,unwanted,B-C
309,maneuver,I-C
309,of,O
309,the,O
309,vehicle,O
309,in,O
309,merging,O
309,situation,O
309,with,O
309,consequtive,O
309,aggressive,O
309,cut-ins,O
309,in,O
309,front,O
309,of,O
309,the,O
309,vehicle,O
309,in,O
309,down,O
309,town,O
309,San,O
309,Jose.,O
310,precautionary,O
310,takeover,O
310,to,O
310,address,O
310,"planning,",O
310,AV,O
310,attempted,O
310,unsuccesful,O
310,left,O
310,turn,O
311,Prediction,O
311,discrepancy;,O
311,incorrect,O
311,trajectory,O
311,estimation,O
311,for,O
311,a,O
311,vehicle,O
311,cutting,O
311,into,O
311,lane,O
311,of,O
311,traffic,O
312,Planning,O
312,discrepancy;,O
312,during,O
312,double,O
312,parked,O
312,vehicle,O
312,avoidance,O
312,"maneuver,",O
312,system,O
312,planned,O
312,incorrect,O
312,trajectory,O
313,Clear,O
313,"weather,",O
313,good,O
313,surface,O
313,conditions.,O
313,Trajectory,O
313,message,O
313,timeout:,O
313,Took,O
313,too,O
313,long,O
313,to,O
313,plan,O
313,trajectory.,O
313,Driver,O
313,assumed,O
313,control,O
313,in,O
313,less,O
313,than,O
313,1,O
313,second,O
313,of,O
313,system,O
313,alert.,O
313,Clarification:,O
313,The,O
313,autonomous,O
313,vehicle,O
313,has,O
313,a,O
313,safety,O
313,mechanism,O
313,to,O
313,alert,O
313,the,O
313,driver,O
313,if,O
313,the,O
313,trajectory,O
313,calculations,O
313,are,O
313,not,O
313,completed,O
313,within,O
313,a,O
313,margin,O
313,of,O
313,safety,O
313,and,O
313,this,O
313,system,O
313,notified,O
313,the,O
313,driver,O
313,to,O
313,be,O
313,prepared,O
313,to,O
313,take,O
313,over.,O
313,The,O
313,driver,O
313,took,O
313,over,O
313,within,O
313,1,O
313,second,O
313,and,O
313,the,O
313,autonomous,O
313,feature,O
313,was,O
313,disengaged.,O
313,The,O
313,root,O
313,cause,O
313,was,O
313,identified,O
313,and,O
313,rectified,O
313,on,O
313,the,O
313,1/14,O
313,to,O
313,be,O
313,retested,O
313,successfully,O
313,on,O
313,the,O
313,15th,O
313,Jan.,O
314,A,O
314,middleware,O
314,component,O
314,was,O
314,"offline,",O
314,leading,O
314,to,O
314,the,B-E
314,system,I-E
314,disengagement.,I-E
314,The,O
314,system,O
314,asked,O
314,the,O
314,operator,O
314,to,O
314,take,O
314,control,O
314,of,O
314,the,O
314,vehicle.,O
315,Hardware,O
315,discrepancy,O
315,or,O
315,system,O
315,fault;,O
315,On,O
315,city,O
315,road,O
315,in,O
315,moderate,O
315,traffic,O
315,with,O
315,clear,O
315,sky,O
315,during,O
315,night,O
316,Planning,O
316,discrepancy;,O
316,incorrect,O
316,system,O
316,estimation,O
316,of,O
316,free,O
316,space,O
317,Prediction,O
317,discrepancy;,O
317,incorrect,O
317,trajectory,O
317,estimation,O
317,of,O
317,proceeding,O
317,vehicle,O
317,making,O
317,illegal,O
317,left,O
317,turn,O
317,in,O
317,an,O
317,intersection,O
318,Incorrect,B-C
318,perception,I-C
318,lead,O
318,to,O
318,undesirable,B-E
318,motion,I-E
318,plan,I-E
319,Disengage,B-E
319,for,O
319,a,B-C
319,late,I-C
319,detection,I-C
319,of,O
319,a,O
319,pedestrian,O
319,riding,O
319,a,O
319,scooter.,O
320,AV(Autonomous,O
320,Vehicle),O
320,taking,O
320,a,O
320,left,O
320,turn,O
320,on,O
320,a,O
320,narrow,O
320,street,O
320,and,O
320,got,O
320,close,O
320,to,O
320,a,O
320,parked,O
320,car,O
320,on,O
320,the,O
320,street.,O
320,Safety,O
320,Driver,O
320,makes,O
320,a,O
320,preventive,O
320,intervention,O
320,to,O
320,avoid,O
320,AV,O
320,getting,O
320,too,O
320,close,O
320,to,O
320,the,O
320,parked,O
320,car.,O
321,AV,O
321,fails,O
321,to,O
321,make,O
321,a,O
321,right,O
321,turn,O
321,on,O
321,a,O
321,tight,O
321,corner,O
321,with,O
321,parked,O
321,vehicles,O
321,on,O
321,either,O
321,side,O
321,and,O
321,slows,O
321,down.,O
321,Safety,O
321,Driver,O
321,takes,O
321,over.,O
322,AV,O
322,drives,O
322,close,O
322,to,O
322,a,O
322,parked,O
322,car,O
322,with,O
322,an,O
322,open,O
322,"door,",O
322,on,O
322,a,O
322,narrow,O
322,street.,O
322,Safety,O
322,drive,O
322,makes,O
322,a,O
322,preventive,O
322,intervention,O
322,to,O
322,avoid,O
322,any,O
322,close,O
322,encounters.,O
323,AV,O
323,takes,O
323,a,B-C
323,wide,I-C
323,turn,I-C
323,at,O
323,a,O
323,stop,O
323,sign,O
323,"intersection,",O
323,resulting,O
323,in,O
323,the,B-E
323,AV,I-E
323,stepping,I-E
323,on,I-E
323,the,I-E
323,opposite,I-E
323,lane,I-E
323,boundary.,I-E
323,Driver,O
323,takes,O
323,over.,O
323,Cause:,O
323,Error,B-C
323,in,O
323,Lidar-vehicle,O
323,calibration,O
323,resulted,O
323,in,O
323,a,B-CE
323,high,I-CE
323,cross,I-CE
323,track,I-CE
323,error,I-CE
323,in,O
323,lateral,O
323,controller,O
323,causing,O
323,the,B-E
323,wide,I-E
323,turn.,I-E
324,AV,O
324,gets,O
324,closer,O
324,to,O
324,a,O
324,parked,O
324,vehicle,O
324,on,O
324,a,O
324,narrow,O
324,street.,O
324,Driver,O
324,takes,O
324,over,O
324,to,O
324,avoid,O
324,any,O
324,unsafe,O
324,situation.,O
325,Parker,O
325,cars,O
325,on,O
325,both,O
325,sides,O
325,of,O
325,a,O
325,narrow,O
325,"street,",O
325,with,O
325,another,O
325,vehicle,O
325,approaching,O
325,from,O
325,oncoming,O
325,lane.,O
325,AV,O
325,yields,O
325,to,O
325,the,O
325,onccoming,O
325,vehicle,O
325,and,O
325,starts,O
325,coming,O
325,to,O
325,a,O
325,stop.,O
325,Driver,O
325,takes,O
325,over,O
325,to,O
325,ensure,O
325,encounter,O
325,is,O
325,safe.,O
326,AV,O
326,takes,O
326,a,B-C
326,wide,I-C
326,turn,I-C
326,at,O
326,an,O
326,intersection,O
326,of,O
326,a,O
326,narrow,O
326,"street,",O
326,resulting,O
326,in,O
326,AV,B-E
326,getting,O
326,close,O
326,to,O
326,parked,O
326,vehicle,O
326,on,O
326,right.,O
326,Cause:,O
326,Error,B-C
326,in,O
326,Lidar-vehicle,O
326,calibration,O
326,resulted,O
326,in,O
326,a,B-CE
326,high,I-CE
326,cross,I-CE
326,error,I-CE
326,in,O
326,lateral,O
326,controller,O
326,causing,O
326,the,B-E
326,wide,I-E
326,turn.,I-E
327,AV,O
327,maneuvering,O
327,around,O
327,a,O
327,parked,O
327,car,O
327,on,O
327,a,O
327,narrow,O
327,street.,O
327,Driver,O
327,takes,O
327,over,O
327,as,O
327,AV,O
327,gets,O
327,closer,O
327,to,O
327,the,O
327,parked,O
327,car.,O
328,AV,O
328,takes,O
328,a,B-C
328,wide,I-C
328,turn,I-C
328,at,O
328,a,O
328,stop,O
328,sign,O
328,"intersection,",O
328,resulting,O
328,in,O
328,the,B-E
328,AV,I-E
328,stepping,O
328,on,O
328,the,O
328,opposite,O
328,lane,O
328,boundary.,O
328,Driver,O
328,makes,O
328,a,O
328,preventive,O
328,intervention.,O
328,Error,B-C
328,in,O
328,Lidar-vehicle,O
328,calibation,O
328,results,O
328,in,O
328,a,B-CE
328,higher,I-CE
328,cross,I-CE
328,track,I-CE
328,error,I-CE
328,in,O
328,lateral,O
328,controller,O
328,causing,O
328,the,B-E
328,wide,I-E
328,turn.,I-E
329,AV,O
329,takes,O
329,a,O
329,wide,O
329,left,I-C
329,turn,I-C
329,on,O
329,the,O
329,curve,O
329,of,O
329,a,O
329,narrow,O
329,"street,",O
329,resulting,O
329,in,O
329,AV,B-E
329,driving,O
329,close,O
329,to,O
329,parked,O
329,vehicle,O
329,on,O
329,the,O
329,right.,O
329,Driver,O
329,makes,O
329,a,O
329,preventive,O
329,intervention,O
329,to,O
329,avoid,O
329,any,O
329,close,O
329,encounters.,O
329,Cause:,O
329,Error,B-C
329,in,O
329,Lidar-vehicle,O
329,calibation,O
329,results,O
329,in,O
329,a,B-CE
329,higher,I-CE
329,cross,I-CE
329,track,I-CE
329,error,I-CE
329,in,O
329,lateral,O
329,controller,O
329,causing,O
329,the,B-E
329,wide,I-E
329,turn.,I-E
330,Planning,O
330,Logic:,O
330,following,O
330,conservative,O
330,"yield,",O
330,vehicle,O
330,behind,O
330,made,O
330,contact.,O
330,No,O
330,reportable,O
330,damage,O
330,of,O
330,property,O
330,or,O
330,bodily,O
330,injury,O
331,The,O
331,car,O
331,was,O
331,performing,O
331,a,O
331,parking,O
331,"maneuver,",O
331,when,O
331,the,O
331,driver,O
331,had,O
331,to,O
331,take,O
331,"control,",O
331,because,O
331,the,O
331,side,O
331,wall,O
331,was,O
331,within,O
331,0.4,O
331,meters,O
331,from,O
331,the,O
331,car.,O
331,This,B-E
331,event,I-E
331,was,O
331,caused,O
331,by,O
331,the,B-C
331,error,I-C
331,in,O
331,object,O
331,detection,O
331,by,O
331,ultrasonic,O
331,sensor.,O
332,Perception,O
332,discrepancy;,O
332,On,O
332,city,O
332,road,O
332,in,O
332,heavy,O
332,traffic,O
332,with,O
332,cloudy,O
332,sky,O
332,during,O
332,night,O
333,Precautionary,B-E
333,takeover,I-E
333,due,O
333,to,O
333,foggy,B-C
333,weather,I-C
333,condition,I-C
334,Incorrect,B-C
334,map,I-C
334,encoding,I-C
334,lead,O
334,to,O
334,undesirable,B-E
334,motion,I-E
334,plan,I-E
335,Disengage,B-E
335,for,O
335,incorrect,B-C
335,behavior,I-C
335,prediction,I-C
335,of,O
335,other,O
335,traffic,O
335,participants,O
336,safety,O
336,driver,O
336,proactive,O
336,disengagement.,O
337,disengage,B-E
337,for,O
337,unwanted,B-CE
337,maneuver,I-CE
337,of,O
337,the,O
337,vehicle,O
337,caused,O
337,by,O
337,a,B-C
337,planning,I-C
337,discrepancy,I-C
337,while,O
337,generating,O
337,an,O
337,appropriate,O
337,trajectory,O
338,automatic,B-E
338,disengagement,I-E
338,caused,O
338,by,O
338,planner,B-C
338,fault.,I-C
339,disengage,B-E
339,due,O
339,to,O
339,operator,B-C
339,discomfort,I-C
340,disengage,B-E
340,for,O
340,a,B-CE
340,software,I-CE
340,fault,I-CE
340,due,O
340,to,O
340,a,B-C
340,potential,I-C
340,performance,I-C
340,issue,I-C
340,with,O
340,a,O
340,software,O
340,component,O
340,of,O
340,the,O
340,self-driving,O
340,system,O
340,(including,O
340,third,O
340,party,O
340,software,O
340,components),O
341,system,O
341,generation,O
341,of,O
341,vehicle,O
341,trajectory,O
341,took,O
341,longer,O
341,than,O
341,expected.,O
341,vehicle,O
341,not,O
341,in,O
341,an,O
341,active,O
341,construction,O
341,zone.,O
341,no,O
341,emergency,O
341,vehicles,O
341,or,O
341,collisions,O
341,present,O
341,in,O
341,the,O
341,vicinity.,O
341,weather,O
341,and/or,O
341,road,O
341,conditions,O
341,dry,O
341,in,O
341,the,O
341,area.,O
342,driver,O
342,pressed,O
342,the,O
342,brake,O
342,pedal,O
342,because,O
342,the,O
342,vehicle,O
342,was,O
342,driving,O
342,faster,O
342,than,O
342,driver,O
342,expected.,O
342,vehicle,O
342,not,O
342,in,O
342,an,O
342,active,O
342,construction,O
342,zone.,O
342,no,O
342,emergency,O
342,vehicles,O
342,or,O
342,collisions,O
342,present,O
342,in,O
342,the,O
342,vicinity.,O
342,weather,O
342,and/or,O
342,road,O
342,conditions,O
342,dry,O
342,in,O
342,the,O
342,area.,O
343,unwanted,O
343,maneuver,O
343,or,O
343,stop,O
343,by,O
343,vehicle,O
343,-,O
343,the,O
343,vehicle's,O
343,trajectory,O
343,planner,O
343,produced,O
343,a,O
343,trajectory,O
343,that,O
343,was,O
343,"unsatisfactory,",O
343,or,O
343,the,O
343,vehicle's,O
343,control,O
343,systems,O
343,failed,O
343,to,O
343,follow,O
343,a,O
343,planned,O
343,trajectory,O
343,with,O
343,sufficient,O
343,accuracy,O
344,quality,O
344,of,O
344,generated,O
344,trajectory,O
344,did,O
344,not,O
344,meet,O
344,expectation.,O
344,vehicle,O
344,not,O
344,in,O
344,an,O
344,active,O
344,construction,O
344,zone.,O
344,no,O
344,emergency,O
344,vehicles,O
344,or,O
344,collisions,O
344,present,O
344,in,O
344,the,O
344,vicinity.,O
344,weather,O
344,and/or,O
344,road,O
344,conditions,O
344,dry,O
344,in,O
344,the,O
344,area.,O
345,automatic,B-E
345,disengagement,I-E
345,caused,O
345,by,O
345,perception,B-C
345,fault.,I-C
346,driver,O
346,performed,O
346,steering,O
346,maneuver,O
346,because,O
346,the,O
346,vehicle,O
346,didn?t,O
346,drive,O
346,on,O
346,the,O
346,expected,O
346,path.,O
346,vehicle,O
346,not,O
346,in,O
346,an,O
346,active,O
346,construction,O
346,zone.,O
346,no,O
346,emergency,O
346,vehicles,O
346,or,O
