sentence_id,words,labels
695,caverns,O
695,located,O
695,inside,O
695,the,O
695,cave,O
695,with,O
695,the,O
695,tunnel,O
695,heading,O
695,west,O
695,being,O
695,the,O
695,largest,O
696,I,O
696,took,O
696,everything,O
696,out,O
696,and,O
696,immediately,O
696,placed,O
696,the,O
696,phone,O
696,in,O
696,the,O
696,cradle,O
696,to,O
696,charge,O
696,the,O
696,battery,O
697,When,O
697,the,O
697,taxi,O
697,driver,O
697,stopped,O
697,his,O
697,car,O
697,and,O
697,got,O
697,out,O
697,",",O
697,the,O
697,two,O
697,people,O
697,ran,O
697,up,O
697,the,O
697,street,O
697,toward,O
697,downtown,O
697,Potsdam,O
698,The,O
698,libel,O
698,claimant,O
698,has,O
698,proved,O
698,that,O
698,the,O
698,statement,O
698,was,O
698,defamatory,O
699,The,O
699,animals,O
699,on,O
699,this,O
699,farm,O
699,are,O
699,contented,O
699,",",O
699,happy,O
699,cattle,O
700,Worse,O
700,",",O
700,the,O
700,family,O
700,money,O
700,was,O
700,in,O
700,a,O
700,jar,O
700,in,O
700,the,O
700,house,O
700,and,O
700,was,O
700,also,O
700,lost,O
701,It,O
701,is,O
701,the,O
701,only,O
701,journal,O
701,dedicated,O
701,to,O
701,veterinary,O
701,imaging,O
702,The,O
702,9-mm,O
702,pistol,O
702,was,O
702,hidden,O
702,in,O
702,the,O
702,battery,O
702,slot,O
702,of,O
702,the,O
702,laptop,O
702,and,O
702,could,O
702,have,O
702,been,O
702,used,O
702,in,O
702,a,O
702,possible,O
702,hijacking,O
702,attempt,O
703,Infectious,B-C
703,conjunctivitis,I-C
703,is,O
703,the,O
703,most,O
703,common,O
703,cause,O
703,of,O
703,pinkeye,B-E
703,around,O
703,the,O
703,world,O
704,This,O
704,guide,O
704,outlines,O
704,the,O
704,issues,O
704,to,O
704,consider,O
704,before,O
704,submitting,O
704,your,O
704,Junior,O
704,Reporter,O
704,pieces,O
705,As,O
705,Mr,O
705,Appenzeller,O
705,retracted,O
705,his,O
705,hand,O
705,in,O
705,shock,O
705,",",O
705,a,O
705,head,O
705,popped,O
705,out,O
705,of,O
705,the,O
705,wet,O
705,clothing,O
705,",",O
705,its,O
705,eyes,O
705,wide,O
705,and,O
705,frightened,O
706,Females,O
706,were,O
706,caught,O
706,and,O
706,their,O
706,eggs,O
706,were,O
706,removed,O
706,into,O
706,buckets,O
707,The,B-E
707,damage,I-E
707,caused,O
707,by,O
707,the,B-C
707,"""",I-C
707,W32,I-C
707,Sircam,I-C
707,"""",I-C
707,computer,I-C
707,virus,I-C
707,is,O
707,expanding,O
707,in,O
707,Japan,O
708,Since,O
708,the,O
708,inspector,O
708,had,O
708,left,O
708,the,O
708,yard,O
708,",",O
708,early,O
708,that,O
708,morning,O
708,",",O
708,he,O
708,had,O
708,disappeared,O
709,The,O
709,horizontal,O
709,branch,O
709,is,O
709,a,O
709,part,O
709,of,O
709,the,O
709,Hertzsprung,O
709,-Russell,O
709,diagram,O
709,that,O
709,represents,O
709,stars,O
709,that,O
709,burn,O
709,helium,O
709,in,O
709,thier,O
709,cores,O
710,The,O
710,scientists,O
710,injected,O
710,fluids,O
710,into,O
710,the,O
710,animals,O
711,The,O
711,hotel,O
711,sector,O
711,passed,O
711,on,O
711,benefits,O
711,to,O
711,the,O
711,consumers,O
712,The,B-E
712,straight,I-E
712,",",I-E
712,blue,I-E
712,ion,I-E
712,tail,I-E
712,is,O
712,caused,O
712,by,O
712,the,B-C
712,solar,I-C
712,wind,I-C
712,and,O
712,the,B-E
712,curved,I-E
712,dust,I-E
712,tail,I-E
712,is,O
712,caused,O
712,by,O
712,solar,B-C
712,radiation,I-C
712,pressure,I-C
713,Alfonso,O
713,used,O
713,a,O
713,crowbar,O
713,to,O
713,break,O
713,the,O
713,padlock,O
713,of,O
713,the,O
713,cage,O
713,and,O
713,took,O
713,the,O
713,generator,O
713,and,O
713,put,O
713,it,O
713,inside,O
713,his,O
713,car,O
714,Furthermore,O
714,",",O
714,these,O
714,INGO,O
714,practitioners,O
714,constructed,O
714,a,O
714,discourse,O
714,around,O
714,participation,O
714,which,O
714,distorted,O
714,the,O
714,real,O
714,significance,O
714,of,O
714,participation,O
715,The,O
715,parent,O
715,parameter,O
715,was,O
715,passed,O
715,on,O
715,to,O
715,the,O
715,QObject,O
715,constructor,O
716,They,O
716,connected,O
716,the,O
716,plug,O
716,of,O
716,the,O
716,battery,O
716,box,O
716,to,O
716,the,O
716,plug,O
716,of,O
716,the,O
716,charger,O
717,The,B-E
717,concerto,I-E
717,comes,O
717,from,O
717,the,B-C
717,pop,I-C
717,of,O
717,gas,O
717,bubbles,O
717,escaping,O
717,the,O
717,joints,O
717,",",O
717,snapping,O
717,tendons,O
717,and,O
717,ligaments,O
717,",",O
717,and,O
717,rickety,O
717,arthritic,O
717,joints,O
718,Clinically,O
718,",",O
718,microcracks,B-C
718,cause,O
718,stress,B-E
718,or,I-E
718,fragility,I-E
718,fractures,I-E
719,The,B-E
719,recent,I-E
719,decline,I-E
719,has,O
719,been,O
719,caused,O
719,by,O
719,the,B-C
719,environmentally-induced,I-C
719,collapse,I-C
719,of,O
719,fish,O
719,catches,O
719,from,O
719,the,O
719,Black,O
719,Sea,O
720,And,O
720,it,O
720,is,O
720,why,O
720,we,O
720,are,O
720,even,O
720,prouder,O
720,to,O
720,announce,O
720,that,O
720,the,O
720,appeal,O
720,-,O
720,thanks,O
720,to,O
720,the,O
720,generosity,O
720,of,O
720,our,O
720,readers,O
720,-,O
720,has,O
720,raised,O
720,"26,000",O
720,pounds,O
720,",",O
720,despite,O
720,the,B-E
720,hardship,I-E
720,that,O
720,has,O
720,been,O
720,caused,O
720,by,O
720,the,B-C
720,recession,I-C
721,He,O
721,is,O
721,mentioned,O
721,in,O
721,the,O
721,first,O
721,chapter,O
721,of,O
721,Walton's,O
721,"""",O
721,Compleat,O
721,"Angler,",O
721,"""",O
721,wherein,O
721,Venator,O
721,refers,O
721,to,O
721,a,O
721,meet,O
721,of,O
721,his,O
721,hounds,O
721,at,O
721,Am,O
721,well,O
721,Hill,O
722,She,O
722,prepared,O
722,some,O
722,beef,O
722,bouillon,O
722,and,O
722,let,O
722,it,O
722,cool,O
723,For,O
723,the,O
723,original,O
723,stud,O
723,farm,O
723,",",O
723,desirous,O
723,of,O
723,producing,O
723,the,O
723,best,O
723,horses,O
723,for,O
723,the,O
723,dragoons,O
723,and,O
723,hussars,O
723,",",O
723,the,O
723,lighter,O
723,horse,O
723,of,O
723,a,O
723,square,O
723,frame,O
723,was,O
723,the,O
723,ideal,O
724,It,O
724,was,O
724,the,O
724,only,O
724,time,O
724,the,O
724,president,O
724,has,O
724,wielded,O
724,the,O
724,veto,O
724,pen,O
724,during,O
724,his,O
724,six,O
724,years,O
724,in,O
724,office,O
725,The,O
725,choice,O
725,was,O
725,recorded,O
725,when,O
725,the,O
725,cow,O
725,touched,O
725,the,O
725,training,O
725,card,O
725,with,O
725,its,O
725,nuzzle,O
726,The,B-E
726,movement,I-E
726,developed,O
726,from,O
726,the,B-C
726,rediscovery,I-C
726,by,O
726,European,O
726,scholars,O
726,of,O
726,many,O
726,Greek,O
726,and,O
726,Roman,O
726,texts,O
727,As,O
727,usual,O
727,",",O
727,an,O
727,asterisk,O
727,denotes,O
727,a,O
727,censored,O
727,observation,O
728,Toxoplasmosis,B-E
728,is,O
728,caused,O
728,by,O
728,infection,B-C
728,with,O
728,Toxoplasma,O
728,gondii,O
728,",",O
728,an,O
728,obligate,O
728,intracellular,O
728,parasite,O
729,The,B-E
729,eruptions,I-E
729,are,O
729,caused,O
729,by,O
729,tectonic,B-C
729,forces,I-C
729,or,O
729,by,O
729,the,B-C
729,compaction,I-C
729,of,O
729,sediments,O
729,at,O
729,the,O
729,deltas,O
729,of,O
729,large,O
729,rivers,O
729,",",O
729,such,O
729,as,O
729,the,O
729,Mississippi,O
730,Many,O
730,films,O
730,have,O
730,portrayed,O
730,mental,O
730,illness,O
730,or,O
730,used,O
730,it,O
730,as,O
730,a,O
730,backdrop,O
730,for,O
730,other,O
730,themes,O
731,Many,O
731,Japanese,O
731,companies,O
731,have,O
731,been,O
731,moving,O
731,into,O
731,developing,O
731,countries,O
731,for,O
731,cheap,O
731,labor,O
732,Onions,O
732,and,O
732,garlic,O
732,were,O
732,added,O
732,to,O
732,the,O
732,stew,O
732,in,O
732,the,O
732,cauldron,O
733,Cornelius,O
733,Gingerich,O
733,sold,O
733,a,O
733,span,O
733,of,O
733,mules,O
733,to,O
733,Jake,O
733,Ayers,O
733,of,O
733,Wellman,O
733,last,O
733,week,O
734,The,O
734,principal,O
734,is,O
734,a,O
734,member,O
734,of,O
734,the,O
734,corporation,O
734,and,O
734,is,O
734,its,O
734,main,O
734,professional,O
734,adviser,O
735,The,B-E
735,cramps,I-E
735,are,O
735,caused,O
735,by,O
735,the,B-C
735,anxiety,I-C
735,reaction,I-C
735,but,O
735,because,O
735,the,O
735,sufferer,O
735,has,O
735,high,O
735,anxiety,O
735,",",O
735,they,O
735,can,O
735,be,O
735,interpreted,O
735,in,O
735,other,O
735,ways,O
735,;,O
735,fears,O
735,grow,O
735,and,O
735,the,O
735,anxiety,O
735,worsens,O
736,The,O
736,marijuana,O
736,in,O
736,the,O
736,bed,O
736,was,O
736,in,O
736,a,O
736,suitcase,O
737,Dizziness,B-E
737,was,O
737,caused,O
737,by,O
737,whiplash,B-C
737,and,O
737,head,B-C
737,injury,I-C
738,Games,O
738,aren't,O
738,the,O
738,only,O
738,geeky,O
738,point,O
738,of,O
738,reference,O
738,for,O
738,the,O
738,designer,O
738,'s,O
738,new,O
738,line,O
739,You,O
739,see,O
739,and,O
739,hear,O
739,Hackman's,B-E
739,screaming,I-E
739,after,O
739,the,B-C
739,dreadful,I-C
739,shooting,I-C
740,The,O
740,first,O
740,couple,O
740,of,O
740,weeks,O
740,at,O
740,Palm,O
740,have,O
740,been,O
740,a,O
740,whirlwind,O
741,A,O
741,person,O
741,with,O
741,an,O
741,intrinsic,O
741,motivation,O
741,to,O
741,run,O
741,gains,O
741,satisfaction,B-E
741,from,O
741,a,B-C
741,very,I-C
741,long,I-C
741,running,I-C
741,around,O
741,their,O
741,favourite,O
741,course,O
741,on,O
741,a,O
741,calm,O
741,",",O
741,sunny,O
741,day,O
742,Poor,O
742,umpiring,O
742,pushed,O
742,the,O
742,test,O
742,into,O
742,controversy,O
743,Coquina,O
743,is,O
743,a,O
743,poorly,O
743,consolidated,O
743,limestone,O
743,composed,O
743,of,O
743,pieces,O
743,of,O
743,coral,O
743,or,O
743,shells,O
744,This,O
744,is,O
744,how,O
744,grain,O
744,was,O
744,delivered,O
744,to,O
744,the,O
744,wooden,O
744,grain,O
744,bins,O
744,and,O
744,hay,O
744,was,O
744,put,O
744,inside,O
744,the,O
744,upper,O
744,part,O
744,of,O
744,the,O
744,rock,O
744,barn,O
745,The,O
745,focus,O
745,of,O
745,the,O
745,German,O
745,professor,O
745,'s,O
745,paper,O
745,was,O
745,very,O
745,relevant,O
745,to,O
745,the,O
745,main,O
745,subject,O
745,of,O
745,the,O
745,conference,O
746,The,O
746,remaining,O
746,three,O
746,manuscripts,O
746,concerned,O
746,the,O
746,psychological,O
746,aspects,O
746,of,O
746,gender-confirming,O
746,surgical,O
746,treatment,O
747,Unit,O
747,direct,O
747,injection,O
747,also,O
747,injects,O
747,fuel,O
747,directly,O
747,into,O
747,the,O
747,cylinder,O
747,of,O
747,the,O
747,engine,O
748,We,O
748,had,O
748,breakfast,O
748,and,O
748,the,O
748,chai,O
748,was,O
748,in,O
748,a,O
748,glass,O
748,which,O
748,I,O
748,found,O
748,a,O
748,little,O
748,strange,O
749,The,O
749,mechanism,O
749,transported,O
749,dust,O
749,into,O
749,shadowed,O
749,regions,O
750,In,O
750,2009,O
750,",",O
750,Daniel,O
750,Bennett,O
750,began,O
750,litigation,O
750,against,O
750,the,O
750,University,O
750,of,O
750,Leeds,O
750,for,O
750,it,O
750,having,O
750,disposed,O
750,of,O
750,5s,O
750,7lbs,O
750,of,O
750,lizard,O
750,excrement,O
750,he,O
750,had,O
750,meticulously,O
750,collected,O
751,It,O
751,wasn't,O
751,long,O
751,before,O
751,the,O
751,animal,O
751,was,O
751,in,O
751,a,O
751,crate,O
751,on,O
751,its,O
751,way,O
751,back,O
751,to,O
751,its,O
751,farm,O
751,",",O
751,courtesy,O
751,of,O
751,the,O
751,assistant,O
751,",",O
751,of,O
751,course,O
752,My,O
752,parents,O
752,bought,O
752,her,O
752,a,O
752,silver,O
752,necklace,O
752,almost,O
752,identical,O
752,to,O
752,the,O
752,one,O
752,pictured,O
753,This,O
753,author,O
753,has,O
753,just,O
753,completed,O
753,the,O
753,first,O
753,book,O
753,on,O
753,the,O
753,topic,O
753,:,O
753,GIS,O
753,in,O
753,Hospital,O
753,and,O
753,Healthcare,O
753,Emergency,O
753,Management,O
754,Boils,B-E
754,or,O
754,furuncles,B-E
754,are,O
754,caused,O
754,by,O
754,staphylococcal,B-C
754,bacterial,I-C
754,infections,I-C
754,of,O
754,the,O
754,hair,O
754,follicles,O
755,The,B-C
755,war,I-C
755,resulted,O
755,in,O
755,other,B-E
755,collateral,I-E
755,imperial,I-E
755,conquests,I-E
755,as,O
755,well,O
756,The,B-C
756,death,I-C
756,caused,O
756,the,B-E
756,cancellation,I-E
756,of,O
756,the,O
756,band's,O
756,plans,O
756,for,O
756,overseas,O
756,tours,O
757,Hardcore,O
757,country,O
757,cats,O
757,are,O
757,happy,O
757,to,O
757,live,O
757,in,O
757,the,O
757,shed,O
757,or,O
757,the,O
757,chicken,O
757,house,O
757,",",O
757,or,O
757,a,O
757,nest,O
757,deep,O
757,inside,O
757,a,O
757,straw,O
757,stack,O
758,This,O
758,Pavoni,O
758,machine,O
758,has,O
758,continuous,O
758,brewing,O
758,espresso,O
758,coffee,O
758,machine,O
758,with,O
758,push,O
758,button,O
758,",",O
758,power,O
758,indicator,O
758,light,O
758,and,O
758,electro,O
758,valve,O
759,Professional,O
759,education,O
759,is,O
759,inevitably,O
759,concerned,O
759,with,O
759,the,O
759,future,O
759,directions,O
759,of,O
759,the,O
759,profession,O
759,",",O
759,and,O
759,Technology,O
759,and,O
759,Society,O
759,Magazine,O
759,has,O
759,published,O
759,a,O
759,number,O
759,of,O
759,articles,O
759,about,O
759,the,O
759,implications,O
759,for,O
759,society,O
759,of,O
759,various,O
759,trends,O
759,and,O
759,issues,O
759,in,O
759,engineering,O
759,",",O
759,computer,O
759,science,O
759,",",O
759,and,O
759,education,O
760,Their,B-E
760,chemical,I-E
760,activation,I-E
760,by,O
760,light,B-C
760,enhances,O
760,their,O
760,efficiency,O
760,by,O
760,reducing,O
760,exposure,O
760,time,O
760,and,O
760,number,O
760,of,O
760,appointments,O
761,The,O
761,flat,O
761,has,O
761,a,O
761,fully,O
761,equipped,O
761,kitchen,O
761,",",O
761,BBQ,O
761,",",O
761,two,O
761,bathrooms,O
761,",",O
761,internet,O
761,",",O
761,sky,O
761,and,O
761,an,O
761,indoor,O
761,pool,O
762,The,O
762,map,O
762,was,O
762,locked,O
762,in,O
762,a,O
762,safe,O
762,in,O
762,her,O
762,office,O
763,One,O
763,way,O
763,to,O
763,have,O
763,a,O
763,garden,O
763,in,O
763,the,O
763,country,O
763,is,O
763,in,O
763,a,O
763,window,O
763,box,O
764,The,O
764,big,O
764,secret,O
764,is,O
764,that,O
764,their,O
764,white,O
764,cream,O
764,sauce,O
764,is,O
764,in,O
764,fact,O
764,the,O
764,same,O
764,ranch,O
764,sauce,O
764,they,O
764,put,O
764,on,O
764,their,O
764,salads,O
764,and,O
764,for,O
764,dipping,O
765,In,O
765,1792,O
765,",",O
765,the,O
765,emperor,O
765,issued,O
765,a,O
765,29-point,O
765,decree,O
765,which,O
765,appeared,O
765,to,O
765,tighten,O
765,Qing,O
765,control,O
765,over,O
765,Tibet,O
766,Cadre,O
766,of,O
766,various,O
766,ethnic,O
766,groups,O
766,defied,O
766,the,O
766,banda,O
766,in,O
766,Dharan,O
766,of,O
766,Sunsari,O
766,district,O
767,The,O
767,sonar,O
767,picks,O
767,up,O
767,the,O
767,swim,O
767,bladder,O
767,of,O
767,the,O
767,fish,O
768,Bacterial,B-C
768,infections,I-C
768,of,O
768,the,O
768,ear,O
768,result,O
768,in,O
768,malodor,B-E
768,",",O
768,excessive,B-E
768,exudation,I-E
768,",",O
768,and,O
768,ulceration,B-E
769,Pentagon,O
769,moves,O
769,the,O
769,troops,O
769,into,O
769,the,O
769,Middle,O
769,Eastern,O
769,region,O
770,When,O
770,the,O
770,arm,O
770,of,O
770,the,O
770,patient,O
770,is,O
770,meticulously,O
770,placed,O
770,at,O
770,the,O
770,right,O
770,atrium,O
770,level,O
770,in,O
770,both,O
770,positions,O
770,",",O
770,the,O
770,difference,O
770,is,O
770,even,O
770,greater,O
770,than,O
770,when,O
770,the,O
770,arm,O
770,rests,O
770,on,O
770,the,O
770,desk,O
770,or,O
770,on,O
770,the,O
770,arm,O
770,support,O
770,of,O
770,the,O
770,chair,O
771,In,O
771,psychology,O
771,",",O
771,Eysenck,O
771,Personality,O
771,Questionnaire,O
771,is,O
771,a,O
771,questionnaire,O
771,to,O
771,assess,O
771,the,O
771,personality,O
771,traits,O
771,of,O
771,a,O
771,person,O
772,Their,O
772,analysis,O
772,demonstrates,O
772,beyond,O
772,any,O
772,doubt,O
772,that,O
772,the,B-E
772,problem,I-E
772,of,O
772,unemployment,O
772,has,O
772,been,O
772,caused,O
772,by,O
772,the,B-C
772,state,I-C
772,",",O
772,not,O
772,by,O
772,any,O
772,inherent,O
772,flaws,O
772,or,O
772,failures,O
772,in,O
772,a,O
772,free,O
772,market,O
773,Tense,O
773,is,O
773,a,O
773,temporal,O
773,linguistic,O
773,quality,O
773,expressing,O
773,the,O
773,time,O
774,The,O
774,computer,O
774,company,O
774,is,O
774,running,O
774,into,O
774,density,O
774,scaling,O
774,problems,O
775,During,O
775,her,O
775,talk,O
775,she,O
775,related,O
775,some,O
775,of,O
775,the,O
775,tricks,O
775,that,O
775,Orville,O
775,liked,O
775,to,O
775,play,O
775,on,O
775,people,O
776,Be,O
776,sure,O
776,to,O
776,drink,O
776,plenty,O
776,of,O
776,water,O
776,to,O
776,prevent,O
776,running,O
776,a,B-E
776,fever,I-E
776,from,O
776,dehydration,B-C
777,His,O
777,tragic,O
777,ordeal,O
777,has,O
777,thrown,O
777,our,O
777,nation,O
777,into,O
777,mourning,O
778,The,O
778,knot,O
778,of,O
778,struggling,O
778,frogs,O
778,stays,O
778,flopping,O
778,in,O
778,the,O
778,same,O
778,spot,O
778,on,O
778,the,O
778,pond,O
778,surface,O
779,The,O
779,prophet,O
779,was,O
779,put,O
779,into,O
779,a,O
779,vaulted,O
779,cell,O
779,in,O
779,a,O
779,dungeon,O
779,",",O
779,where,O
779,he,O
779,remained,O
779,a,O
779,long,O
779,time,O
780,The,O
780,voltage,O
780,swing,O
780,obtainable,O
780,across,O
780,the,O
780,load,O
780,is,O
780,greater,O
780,than,O
780,the,B-E
780,output,I-E
780,voltage,I-E
780,swing,I-E
780,obtainable,O
780,from,O
780,the,B-C
780,amplifier,I-C
780,alone,O
780,",",O
780,thus,O
780,the,O
780,efficiency,O
780,of,O
780,the,O
780,amplifier,O
780,system,O
780,and,O
780,power,O
780,handling,O
780,capacity,O
780,of,O
780,the,O
780,system,O
780,are,O
780,improved,O
781,Mouse,O
781,rRNA,O
781,transcription,O
781,template,O
781,is,O
781,injected,O
781,into,O
781,the,O
781,brain,O
782,The,O
782,famous,O
782,poet,O
782,moved,O
782,into,O
782,a,O
782,medical,O
782,center,O
783,Some,O
783,of,O
783,these,O
783,data,O
783,were,O
783,presented,O
783,in,O
783,a,O
783,paper,O
783,read,O
783,at,O
783,the,O
783,annual,O
783,meeting,O
784,I,O
784,took,O
784,a,O
784,look,O
784,at,O
784,the,O
784,way,O
784,and,O
784,in,O
784,what,O
784,direction,O
784,the,O
784,door,O
784,of,O
784,the,O
784,dryer,O
784,swings,O
784,open,O
784,since,O
784,there,O
784,was,O
784,limited,O
784,space,O
784,in,O
784,my,O
784,laundry,O
784,room,O
785,White,O
785,gasoline,O
785,was,O
785,put,O
785,inside,O
785,a,O
785,metal,O
785,canister,O
785,with,O
785,a,O
785,smooth,O
785,",",O
785,flat,O
785,base,O
785,",",O
785,and,O
785,lit,O
785,to,O
785,heat,O
785,up,O
785,the,O
785,metal,O
786,The,O
786,longest,O
786,serving,O
786,spacecraft,O
786,goes,O
786,into,O
786,retirement,O
787,The,O
787,central,O
787,theme,O
787,of,O
787,the,O
787,book,O
787,is,O
787,the,O
787,development,O
787,of,O
787,the,O
787,idea,O
787,of,O
787,congruence,O
788,I,O
788,have,O
788,dropped,O
788,the,O
788,beads,O
788,into,O
788,the,O
788,gasoline,O
789,Annulment,O
789,is,O
789,a,O
789,legal,O
789,procedure,O
789,for,O
789,declaring,O
789,a,O
789,marriage,O
789,null,O
789,and,O
789,void,O
790,Suzy,O
790,"""",O
790,probably,O
790,refers,O
790,to,O
790,the,O
790,artist,O
790,'s,O
790,assistant,O
790,",",O
790,Suzanne,O
790,Miller,O
791,The,O
791,suspect,O
791,threw,O
791,a,O
791,firebomb,O
791,into,O
791,the,O
791,church,O
791,lot,O
792,The,B-C
792,weight,I-C
792,of,O
792,the,O
792,concrete,O
792,on,O
792,the,O
792,soft,O
792,materials,O
792,caused,O
792,a,B-E
792,second,I-E
792,ground,I-E
792,collapse,I-E
792,on,O
792,the,O
792,following,O
792,Sunday,O
792,night,O
793,He,O
793,drags,O
793,and,O
793,drops,O
793,the,O
793,file,O
793,icon,O
793,into,O
793,a,O
793,folder,O
794,The,O
794,jobs,O
794,migrated,O
794,into,O
794,the,O
794,government,O
795,Both,O
795,squads,O
795,battered,O
795,the,O
795,opposing,O
795,goaltender,O
795,with,O
795,a,O
795,continuous,O
795,flurry,O
795,of,O
795,shots,O
796,Unlike,O
796,modern,O
796,tunnels,O
796,",",O
796,the,O
796,brothers,O
796,placed,O
796,their,O
796,fan,O
796,at,O
796,the,O
796,entrance,O
796,of,O
796,the,O
796,tunnel,O
797,The,O
797,pet,O
797,was,O
797,overly,O
797,sensitive,O
797,",",O
797,and,O
797,thus,O
797,the,B-C
797,ticks,I-C
797,and,O
797,fleas,B-C
797,caused,O
797,rashes,B-E
797,and,O
797,discomfort,B-E
798,Streema,O
798,is,O
798,an,O
798,online,O
798,radio,O
798,tuner,O
798,to,O
798,listen,O
798,",",O
798,discover,O
798,and,O
798,share,O
798,radios,O
798,with,O
798,your,O
798,friends,O
799,Each,O
799,congregation,O
799,has,O
799,a,O
799,body,O
799,of,O
799,appointed,O
799,male,O
799,elders,O
799,and,O
799,ministerial,O
799,servants,O
800,Inside,O
800,",",O
800,they,O
800,found,O
800,a,O
800,plastic,O
800,bag,O
800,with,O
800,cocaine,O
800,inside,O
800,under,O
800,the,O
800,driver's,O
800,seat,O
801,Most,O
801,of,O
801,the,B-E
801,taste,I-E
801,of,O
801,strong,O
801,onions,O
801,comes,O
801,from,O
801,the,B-C
801,smell,I-C
802,Historical,O
802,view,O
802,of,O
802,the,B-E
802,damage,I-E
802,caused,O
802,by,O
802,the,B-C
802,1693,I-C
802,Catania,I-C
802,earthquake,I-C
802,and,O
802,the,O
802,reconstruction,O
802,activities,O
803,The,O
803,food,O
803,here,O
803,is,O
803,outstanding,O
803,",",O
803,thanks,O
803,to,O
803,the,O
803,expertly,O
803,crafted,O
803,culinary,O
803,creations,O
803,of,O
803,the,O
803,head,O
803,chef,O
804,The,O
804,damage,O
804,in,O
804,Washington,O
804,was,O
804,so,O
804,much,O
804,less,O
804,than,O
804,the,B-E
804,damage,I-E
804,caused,O
804,by,O
804,the,B-C
804,1994,I-C
804,Northridge,I-C
804,earthquake,I-C
804,",",O
804,despite,O
804,that,O
804,their,O
804,magnitudes,O
804,were,O
804,so,O
804,similar--,O
804,6,O
804,8,O
804,vs,O
804,6,O
804,7,O
805,Mr,O
805,Adel,O
805,throws,O
805,the,O
805,rope,O
805,of,O
805,the,O
805,rod,O
805,as,O
805,far,O
805,as,O
805,he,O
805,can,O
805,into,O
805,the,O
805,water,O
806,The,O
806,London-based,O
806,law,O
806,firm,O
806,broke,O
806,the,O
806,news,O
806,in,O
806,a,O
806,brief,O
806,statement,O
806,on,O
806,Tottenham's,O
806,official,O
806,website,O
807,I,O
807,liked,O
807,how,O
807,his,O
807,D,O
807,cells,O
807,were,O
807,in,O
807,a,O
807,box,O
807,behind,O
807,the,O
807,counter,O
807,",",O
807,with,O
807,no,O
807,prices,O
807,on,O
807,them,O
807,",",O
807,as,O
807,if,O
807,they,O
807,were,O
807,contraband,O
807,or,O
807,moonshine,O
808,This,O
808,is,O
808,an,O
808,atlas,O
808,of,O
808,maps,O
808,and,O
808,graphic,O
808,representations,O
808,of,O
808,the,O
808,geographies,O
808,of,O
808,the,O
808,new,O
808,electronic,O
808,territories,O
808,of,O
808,the,O
808,Internet,O
808,",",O
808,the,O
808,World-Wide,O
808,Web,O
808,and,O
808,other,O
808,emerging,O
808,Cyberspaces,O
809,Developed,O
809,in,O
809,1979,O
809,",",O
809,depressed,O
809,center,O
809,wheels,O
809,revolutionized,O
809,angle,O
809,grinding,O
810,In,O
810,the,B-E
810,chaos,I-E
810,and,O
810,urgency,B-E
810,caused,O
810,by,O
810,the,B-C
810,hurricanes,I-C
810,",",O
810,it,O
810,was,O
810,difficult,O
810,to,O
810,keep,O
810,track,O
810,of,O
810,people,O
810,with,O
810,psychiatric,O
810,disabilities,O
811,This,O
811,website,O
811,is,O
811,dedicated,O
811,to,O
811,providing,O
811,quality,O
811,addiction,O
811,related,O
811,information,O
811,and,O
811,drug,O
811,and,O
811,alcohol,O
811,treatment,O
811,program,O
811,listings,O
812,An,O
812,employee,O
812,posted,O
812,a,O
812,negative,O
812,comment,O
812,about,O
812,the,O
812,company,O
812,on,O
812,Facebook,O
813,The,O
813,best,O
813,way,O
813,to,O
813,peel,O
813,a,O
813,chestnut,O
813,has,O
813,long,O
813,been,O
813,a,O
813,topic,O
813,of,O
813,debate,O
814,Rice,O
814,spirits,O
814,in,O
814,Asia,O
814,are,O
814,almost,O
814,always,O
814,female,O
814,and,O
814,regarded,O
814,as,O
814,a,O
814,kind,O
814,of,O
814,mother,O
814,figure,O
815,The,O
815,founders,O
815,designed,O
815,the,O
815,constitution,O
815,to,O
815,transform,O
815,the,O
815,barbarian,O
815,rule,O
815,we,O
815,rejected,O
815,as,O
815,colonies,O
815,",",O
815,into,O
815,a,O
815,civilization,O
815,befitting,O
815,the,O
815,dignity,O
815,of,O
815,a,O
815,free,O
815,people,O
816,PowerPoint,O
816,presentations,O
816,for,O
816,each,O
816,of,O
816,the,O
816,book,O
816,'s,O
816,chapters,O
816,are,O
816,posted,O
816,on,O
816,this,O
816,website,O
817,Using,O
817,a,O
817,teleport,O
817,",",O
817,the,O
817,protagonist,O
817,travels,O
817,into,O
817,any,O
817,place,O
817,instantly,O
818,The,B-C
818,incident,I-C
818,caused,O
818,a,B-E
818,brief,I-E
818,sensation,I-E
818,on,O
818,the,O
818,Web,O
818,among,O
818,people,O
818,suspicious,O
818,that,O
818,it,O
818,was,O
818,a,O
818,political,O
818,commentary,O
819,In,O
819,these,O
819,woods,O
819,they,O
819,had,O
819,an,O
819,aerie,O
819,of,O
819,sparrow-hawks,O
819,and,O
819,merlins,O
819,",",O
819,and,O
819,the,O
819,right,O
819,to,O
819,bees,O
819,",",O
819,honey,O
819,and,O
819,millstones,O
819,and,O
819,turf,O
819,",",O
819,bracken,O
819,and,O
819,heather,O
819,for,O
819,themselves,O
819,and,O
819,their,O
819,tenants,O
820,The,O
820,company,O
820,shipped,O
820,the,O
820,cargo,O
820,to,O
